"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","714","test_update_empty_body_200","tests.api","Wed Jul 08 01:34:49 UTC 2026","passed","Wed Jul 08 01:34:49 UTC 2026","TestUpdateSpec","test_product_spec_api","",""
"","705","test_gift_card_200","tests.api","Wed Jul 08 01:32:17 UTC 2026","passed","Wed Jul 08 01:32:17 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","691","test_credit_card_number_alpha_422","tests.api","Wed Jul 08 01:32:27 UTC 2026","passed","Wed Jul 08 01:32:28 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","727","test_page_zero","tests.api","Wed Jul 08 01:29:17 UTC 2026","passed","Wed Jul 08 01:29:18 UTC 2026","TestGetInvoices","test_invoice_api","",""
"","788","test_empty_id","tests.api","Wed Jul 08 01:25:35 UTC 2026","passed","Wed Jul 08 01:25:36 UTC 2026","TestGetBrand","test_brand_api","",""
"","744","test_post_unauthenticated_401","tests.api","Wed Jul 08 01:25:56 UTC 2026","passed","Wed Jul 08 01:25:57 UTC 2026","TestBrandAuthGaps","test_brand_api","",""
"","2876","test_update_quantity_200","tests.api","Wed Jul 08 01:26:25 UTC 2026","passed","Wed Jul 08 01:26:28 UTC 2026","TestUpdateQuantity","test_cart_api","",""
"","709","test_password_no_symbol_422","tests.api","Wed Jul 08 01:36:19 UTC 2026","passed","Wed Jul 08 01:36:20 UTC 2026","TestRegister","test_user_api","",""
"","753","test_bnpl_missing_installments","tests.api","Wed Jul 08 01:32:02 UTC 2026","passed","Wed Jul 08 01:32:03 UTC 2026","TestInvoiceBoundary","test_invoice_api","",""
"","1450","test_get_tree_by_id_200","tests.api","Wed Jul 08 01:27:07 UTC 2026","passed","Wed Jul 08 01:27:09 UTC 2026","TestGetCategoryTreeById","test_category_api","",""
"","1467","test_add_to_nonexistent_cart","tests.api","Wed Jul 08 01:26:07 UTC 2026","passed","Wed Jul 08 01:26:08 UTC 2026","TestAddItem","test_cart_api","",""
"","2127","test_delete_twice","tests.api","Wed Jul 08 01:26:47 UTC 2026","passed","Wed Jul 08 01:26:49 UTC 2026","TestDeleteCart","test_cart_api","",""
"","692","test_missing_slug_422","tests.api","Wed Jul 08 01:25:30 UTC 2026","passed","Wed Jul 08 01:25:30 UTC 2026","TestCreateBrand","test_brand_api","",""
"","695","test_postcode_special_only_422","tests.api","Wed Jul 08 01:33:21 UTC 2026","passed","Wed Jul 08 01:33:21 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","719","test_country_1_char","tests.api","Wed Jul 08 01:33:15 UTC 2026","passed","Wed Jul 08 01:33:16 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","709","test_search_hit","tests.api","Wed Jul 08 01:27:09 UTC 2026","passed","Wed Jul 08 01:27:10 UTC 2026","TestSearchCategories","test_category_api","",""
"Token 过期后修改密码——不污染 authenticated_user 夹具。","1606","test_token_expired_change_password","tests.api","Wed Jul 08 01:38:22 UTC 2026","passed","Wed Jul 08 01:38:23 UTC 2026","TestPrivilegeEscalation","test_user_api","",""
"","721","test_get_images_200","tests.api","Wed Jul 08 01:29:12 UTC 2026","passed","Wed Jul 08 01:29:13 UTC 2026","TestGetImages","test_image_api","",""
"","733","test_send_required_only_200","tests.api","Wed Jul 08 01:27:35 UTC 2026","passed","Wed Jul 08 01:27:36 UTC 2026","TestSendMessage","test_contact_api","",""
"","699","test_search_no_hit","tests.api","Wed Jul 08 01:27:10 UTC 2026","passed","Wed Jul 08 01:27:11 UTC 2026","TestSearchCategories","test_category_api","",""
"","742","test_search_no_query","tests.api","Wed Jul 08 01:25:49 UTC 2026","passed","Wed Jul 08 01:25:49 UTC 2026","TestSearchBrands","test_brand_api","",""
"","699","test_installments_empty_422","tests.api","Wed Jul 08 01:32:42 UTC 2026","passed","Wed Jul 08 01:32:43 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","713","test_post_unauthenticated_401","tests.api","Wed Jul 08 01:27:32 UTC 2026","passed","Wed Jul 08 01:27:32 UTC 2026","TestCategoryAuthGaps","test_category_api","",""
"","700","test_status_empty_422","tests.api","Wed Jul 08 01:28:15 UTC 2026","passed","Wed Jul 08 01:28:16 UTC 2026","TestUpdateStatus","test_contact_api","",""
"","703","test_structure_valid","tests.api","Wed Jul 08 01:25:28 UTC 2026","passed","Wed Jul 08 01:25:28 UTC 2026","TestGetBrands","test_brand_api","",""
"","819","test_street_too_long_422","tests.api","Wed Jul 08 01:36:28 UTC 2026","passed","Wed Jul 08 01:36:28 UTC 2026","TestRegister","test_user_api","",""
"","742","test_get_favorite_200","tests.api","Wed Jul 08 01:28:47 UTC 2026","passed","Wed Jul 08 01:28:47 UTC 2026","TestGetFavorite","test_favorite_api","",""
"","2190","test_delete_twice","tests.api","Wed Jul 08 01:25:45 UTC 2026","passed","Wed Jul 08 01:25:47 UTC 2026","TestDeleteBrand","test_brand_api","",""
"","705","test_slug_with_spaces_422","tests.api","Wed Jul 08 01:27:22 UTC 2026","passed","Wed Jul 08 01:27:22 UTC 2026","TestCategoryBoundary","test_category_api","",""
"","712","test_filter_is_rental","tests.api","Wed Jul 08 01:33:29 UTC 2026","passed","Wed Jul 08 01:33:30 UTC 2026","TestGetProducts","test_product_api","",""
"","706","test_missing_price_422","tests.api","Wed Jul 08 01:33:43 UTC 2026","passed","Wed Jul 08 01:33:44 UTC 2026","TestCreateProduct","test_product_api","",""
"用户 A 创建订单，用户 B 尝试查看 → 403 或 404。","2993","test_user_a_view_user_b_invoice","tests.api","Wed Jul 08 01:32:03 UTC 2026","skipped","Wed Jul 08 01:32:06 UTC 2026","TestPrivilegeEscalation","test_invoice_api","",""
"","705","test_spec_name_overlong_422","tests.api","Wed Jul 08 01:34:37 UTC 2026","passed","Wed Jul 08 01:34:38 UTC 2026","TestAddSpec","test_product_spec_api","",""
"","3662","test_put_success","tests.api","Wed Jul 08 01:34:04 UTC 2026","passed","Wed Jul 08 01:34:07 UTC 2026","TestPutProduct","test_product_api","",""
"","735","test_page_zero","tests.api","Wed Jul 08 01:27:55 UTC 2026","passed","Wed Jul 08 01:27:56 UTC 2026","TestGetMessages","test_contact_api","",""
"","783","test_price_zero","tests.api","Wed Jul 08 01:33:50 UTC 2026","passed","Wed Jul 08 01:33:51 UTC 2026","TestCreateProduct","test_product_api","",""
"","789","test_delete_unauthorized_401","tests.api","Wed Jul 08 01:28:56 UTC 2026","passed","Wed Jul 08 01:28:56 UTC 2026","TestDeleteFavorite","test_favorite_api","",""
"","861","test_missing_last_name_422","tests.api","Wed Jul 08 01:36:16 UTC 2026","passed","Wed Jul 08 01:36:16 UTC 2026","TestRegister","test_user_api","",""
"","705","test_get_unauthenticated_401","tests.api","Wed Jul 08 01:30:51 UTC 2026","passed","Wed Jul 08 01:30:52 UTC 2026","TestGetInvoice","test_invoice_api","",""
"","721","test_billing_country_too_long","tests.api","Wed Jul 08 01:31:48 UTC 2026","passed","Wed Jul 08 01:31:49 UTC 2026","TestInvoiceBoundary","test_invoice_api","",""
"","818","test_missing_password_401","tests.api","Wed Jul 08 01:36:42 UTC 2026","passed","Wed Jul 08 01:36:43 UTC 2026","TestLogin","test_user_api","",""
"","923","test_register_with_phone_201","tests.api","Wed Jul 08 01:36:25 UTC 2026","passed","Wed Jul 08 01:36:26 UTC 2026","TestRegister","test_user_api","",""
"","1047","test_status_nonexistent_404","tests.api","Wed Jul 08 01:28:12 UTC 2026","passed","Wed Jul 08 01:28:13 UTC 2026","TestUpdateStatus","test_contact_api","",""
"用户 B 查看用户 A 的收藏：实测 API 不校验所有权，返回 200。","2498","test_cross_user_get_favorite","tests.api","Wed Jul 08 01:29:03 UTC 2026","passed","Wed Jul 08 01:29:05 UTC 2026","TestFavoriteDefense","test_favorite_api","",""
"","714","test_password_too_short_422","tests.api","Wed Jul 08 01:36:18 UTC 2026","passed","Wed Jul 08 01:36:19 UTC 2026","TestRegister","test_user_api","",""
"","762","test_create_guest","tests.api","Wed Jul 08 01:29:59 UTC 2026","passed","Wed Jul 08 01:30:00 UTC 2026","TestGuestInvoice","test_invoice_api","",""
"","0","test_status_message_too_long","tests.api","Wed Jul 08 01:31:27 UTC 2026","skipped","Wed Jul 08 01:31:27 UTC 2026","TestUpdateStatus","test_invoice_api","",""
"","728","test_credit_card_number_too_short_422","tests.api","Wed Jul 08 01:32:30 UTC 2026","passed","Wed Jul 08 01:32:31 UTC 2026","TestPaymentCheck","test_payment_api","",""
"实测：重复删除返回 204（幂等）。","2205","test_delete_already_deleted_204","tests.api","Wed Jul 08 01:34:58 UTC 2026","passed","Wed Jul 08 01:35:00 UTC 2026","TestSpecBoundary","test_product_spec_api","",""
"","799","test_setup_totp_200","tests.api","Wed Jul 08 01:35:29 UTC 2026","passed","Wed Jul 08 01:35:30 UTC 2026","TestSetupTOTP","test_totp_api","",""
"","702","test_get_favorite_unauthorized_401","tests.api","Wed Jul 08 01:28:47 UTC 2026","passed","Wed Jul 08 01:28:48 UTC 2026","TestGetFavorite","test_favorite_api","",""
"","728","test_billing_state_too_long","tests.api","Wed Jul 08 01:31:45 UTC 2026","passed","Wed Jul 08 01:31:46 UTC 2026","TestInvoiceBoundary","test_invoice_api","",""
"","730","test_create_credit_card","tests.api","Wed Jul 08 01:29:23 UTC 2026","passed","Wed Jul 08 01:29:24 UTC 2026","TestCreateInvoice","test_invoice_api","",""
"","1442","test_patch_single_field","tests.api","Wed Jul 08 01:37:16 UTC 2026","passed","Wed Jul 08 01:37:17 UTC 2026","TestPatchUser","test_user_api","",""
"","2138","test_delete_twice","tests.api","Wed Jul 08 01:27:20 UTC 2026","passed","Wed Jul 08 01:27:22 UTC 2026","TestDeleteCategory","test_category_api","",""
"","705","test_card_holder_name_empty_422","tests.api","Wed Jul 08 01:32:30 UTC 2026","passed","Wed Jul 08 01:32:30 UTC 2026","TestPaymentCheck","test_payment_api","",""
"16位连写（无连字符）的卡号格式。","705","test_credit_card_number_no_dashes","tests.api","Wed Jul 08 01:32:33 UTC 2026","passed","Wed Jul 08 01:32:34 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","720","test_email_no_domain_422","tests.api","Wed Jul 08 01:27:41 UTC 2026","passed","Wed Jul 08 01:27:42 UTC 2026","TestSendMessage","test_contact_api","",""
"实测：删除不存在的收藏返回 204（幂等）。","714","test_delete_nonexistent_204","tests.api","Wed Jul 08 01:28:56 UTC 2026","passed","Wed Jul 08 01:28:57 UTC 2026","TestDeleteFavorite","test_favorite_api","",""
"","734","test_refresh_unauthenticated","tests.api","Wed Jul 08 01:38:02 UTC 2026","passed","Wed Jul 08 01:38:03 UTC 2026","TestRefreshToken","test_user_api","",""
"","718","test_lookup_full_params_200","tests.api","Wed Jul 08 01:33:08 UTC 2026","passed","Wed Jul 08 01:33:09 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","702","test_delete_nonexistent_404","tests.api","Wed Jul 08 01:26:46 UTC 2026","passed","Wed Jul 08 01:26:47 UTC 2026","TestDeleteCart","test_cart_api","",""
"","733","test_total_sales_per_country_200","tests.api","Wed Jul 08 01:35:06 UTC 2026","passed","Wed Jul 08 01:35:06 UTC 2026","TestTotalSalesPerCountry","test_report_api","",""
"","702","test_put_unauthenticated_401","tests.api","Wed Jul 08 01:25:54 UTC 2026","passed","Wed Jul 08 01:25:55 UTC 2026","TestBrandAuth","test_brand_api","",""
"","733","test_put_nonexistent_404","tests.api","Wed Jul 08 01:25:38 UTC 2026","passed","Wed Jul 08 01:25:39 UTC 2026","TestPutBrand","test_brand_api","",""
"","702","test_bank_transfer_whitespace_422","tests.api","Wed Jul 08 01:32:26 UTC 2026","passed","Wed Jul 08 01:32:27 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","863","test_verify_totp_3_digits_400","tests.api","Wed Jul 08 01:36:00 UTC 2026","passed","Wed Jul 08 01:36:01 UTC 2026","TestVerifyTOTP","test_totp_api","",""
"","723","test_get_specs_200","tests.api","Wed Jul 08 01:34:28 UTC 2026","passed","Wed Jul 08 01:34:29 UTC 2026","TestGetSpecs","test_product_spec_api","",""
"","711","test_slug_with_spaces_422","tests.api","Wed Jul 08 01:25:49 UTC 2026","passed","Wed Jul 08 01:25:50 UTC 2026","TestBrandBoundary","test_brand_api","",""
"","685","test_create_bank_transfer","tests.api","Wed Jul 08 01:29:20 UTC 2026","passed","Wed Jul 08 01:29:21 UTC 2026","TestCreateInvoice","test_invoice_api","",""
"过期卡：expiration_date 早于当前日期时 API 返回 422。","742","test_expired_card","tests.api","Wed Jul 08 01:32:31 UTC 2026","passed","Wed Jul 08 01:32:32 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","703","test_buy_now_pay_later_200","tests.api","Wed Jul 08 01:32:17 UTC 2026","passed","Wed Jul 08 01:32:18 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","772","test_verify_totp_alpha_400","tests.api","Wed Jul 08 01:36:03 UTC 2026","passed","Wed Jul 08 01:36:04 UTC 2026","TestVerifyTOTP","test_totp_api","",""
"","749","test_put_unauthenticated_401","tests.api","Wed Jul 08 01:30:52 UTC 2026","passed","Wed Jul 08 01:30:53 UTC 2026","TestPutInvoice","test_invoice_api","",""
"","4651","test_delete_already_deleted","tests.api","Wed Jul 08 01:28:57 UTC 2026","passed","Wed Jul 08 01:29:02 UTC 2026","TestDeleteFavorite","test_favorite_api","",""
"","821","test_year_min_value","tests.api","Wed Jul 08 01:35:24 UTC 2026","passed","Wed Jul 08 01:35:25 UTC 2026","TestAverageSalesPerWeek","test_report_api","",""
"","720","test_create_bnpl","tests.api","Wed Jul 08 01:29:32 UTC 2026","passed","Wed Jul 08 01:29:33 UTC 2026","TestCreateInvoice","test_invoice_api","",""
"","693","test_country_numeric","tests.api","Wed Jul 08 01:33:17 UTC 2026","passed","Wed Jul 08 01:33:18 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","826","test_last_name_too_long_422","tests.api","Wed Jul 08 01:36:24 UTC 2026","passed","Wed Jul 08 01:36:24 UTC 2026","TestRegister","test_user_api","",""
"","716","test_update_value_empty","tests.api","Wed Jul 08 01:34:51 UTC 2026","passed","Wed Jul 08 01:34:52 UTC 2026","TestUpdateSpec","test_product_spec_api","",""
"实测：API 不校验 email 长度，257 字符仍返回 200。","740","test_email_257_chars_200","tests.api","Wed Jul 08 01:27:40 UTC 2026","passed","Wed Jul 08 01:27:41 UTC 2026","TestSendMessage","test_contact_api","",""
"","704","test_country_empty_422","tests.api","Wed Jul 08 01:33:14 UTC 2026","passed","Wed Jul 08 01:33:14 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","713","test_empty_body","tests.api","Wed Jul 08 01:33:04 UTC 2026","passed","Wed Jul 08 01:33:05 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","710","test_search_no_hit","tests.api","Wed Jul 08 01:25:48 UTC 2026","passed","Wed Jul 08 01:25:49 UTC 2026","TestSearchBrands","test_brand_api","",""
"实测：DELETE 不校验 spec_id 格式，返回 204（幂等）。","724","test_spec_id_injection_delete","tests.api","Wed Jul 08 01:34:57 UTC 2026","passed","Wed Jul 08 01:34:58 UTC 2026","TestSpecBoundary","test_product_spec_api","",""
"","716","test_lookup_without_house_number_200","tests.api","Wed Jul 08 01:33:09 UTC 2026","passed","Wed Jul 08 01:33:10 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","2250","test_put_slug_conflict_409","tests.api","Wed Jul 08 01:27:28 UTC 2026","passed","Wed Jul 08 01:27:30 UTC 2026","TestCategoryBoundary","test_category_api","",""
"","718","test_name_empty_string_422","tests.api","Wed Jul 08 01:25:51 UTC 2026","passed","Wed Jul 08 01:25:52 UTC 2026","TestBrandBoundary","test_brand_api","",""
"","779","test_pdf_status_nonexistent","tests.api","Wed Jul 08 01:31:29 UTC 2026","passed","Wed Jul 08 01:31:29 UTC 2026","TestPdf","test_invoice_api","",""
"","724","test_co2_rating_invalid","tests.api","Wed Jul 08 01:33:59 UTC 2026","passed","Wed Jul 08 01:33:59 UTC 2026","TestCreateProduct","test_product_api","",""
"","723","test_empty_body_401","tests.api","Wed Jul 08 01:36:43 UTC 2026","passed","Wed Jul 08 01:36:43 UTC 2026","TestLogin","test_user_api","",""
"API 不校验空 method。","718","test_payment_method_empty_200","tests.api","Wed Jul 08 01:32:23 UTC 2026","passed","Wed Jul 08 01:32:24 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","903","test_dob_over_75","tests.api","Wed Jul 08 01:36:22 UTC 2026","passed","Wed Jul 08 01:36:23 UTC 2026","TestRegister","test_user_api","",""
"","723","test_cvv_non_numeric_422","tests.api","Wed Jul 08 01:32:29 UTC 2026","passed","Wed Jul 08 01:32:30 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","693","test_product_id_whitespace","tests.api","Wed Jul 08 01:28:39 UTC 2026","passed","Wed Jul 08 01:28:39 UTC 2026","TestAddFavorite","test_favorite_api","",""
"","738","test_extra_field","tests.api","Wed Jul 08 01:34:42 UTC 2026","passed","Wed Jul 08 01:34:43 UTC 2026","TestAddSpec","test_product_spec_api","",""
"","713","test_description_too_long","tests.api","Wed Jul 08 01:34:01 UTC 2026","passed","Wed Jul 08 01:34:02 UTC 2026","TestCreateProduct","test_product_api","",""
"","758","test_nonexistent_email_401","tests.api","Wed Jul 08 01:36:40 UTC 2026","passed","Wed Jul 08 01:36:41 UTC 2026","TestLogin","test_user_api","",""
"实测：API 不校验 page 类型，返回 200。","721","test_page_non_numeric_200","tests.api","Wed Jul 08 01:27:57 UTC 2026","passed","Wed Jul 08 01:27:58 UTC 2026","TestGetMessages","test_contact_api","",""
"","1457","test_delete_requires_auth","tests.api","Wed Jul 08 01:27:17 UTC 2026","passed","Wed Jul 08 01:27:19 UTC 2026","TestDeleteCategory","test_category_api","",""
"","797","test_email_invalid_format_401","tests.api","Wed Jul 08 01:36:44 UTC 2026","passed","Wed Jul 08 01:36:45 UTC 2026","TestLogin","test_user_api","",""
"","726","test_year_non_numeric","tests.api","Wed Jul 08 01:35:18 UTC 2026","passed","Wed Jul 08 01:35:19 UTC 2026","TestAverageSalesPerMonth","test_report_api","",""
"","800","test_put_unauthenticated_401","tests.api","Wed Jul 08 01:27:30 UTC 2026","passed","Wed Jul 08 01:27:31 UTC 2026","TestCategoryAuth","test_category_api","",""
"","804","test_get_tree_200","tests.api","Wed Jul 08 01:26:59 UTC 2026","passed","Wed Jul 08 01:27:00 UTC 2026","TestGetCategoryTree","test_category_api","",""
"","705","test_pdf_status_unauthenticated","tests.api","Wed Jul 08 01:31:29 UTC 2026","passed","Wed Jul 08 01:31:30 UTC 2026","TestPdf","test_invoice_api","",""
"DELETE favoriteId 为空字符串返回 404 或 405。","933","test_delete_favorite_id_empty","tests.api","Wed Jul 08 01:29:02 UTC 2026","passed","Wed Jul 08 01:29:03 UTC 2026","TestDeleteFavorite","test_favorite_api","",""
"","1550","test_parent_id_self_reference_422","tests.api","Wed Jul 08 01:27:24 UTC 2026","passed","Wed Jul 08 01:27:26 UTC 2026","TestCategoryBoundary","test_category_api","",""
"","2152","test_missing_quantity_422","tests.api","Wed Jul 08 01:26:03 UTC 2026","passed","Wed Jul 08 01:26:05 UTC 2026","TestAddItem","test_cart_api","",""
"","737","test_get_empty_id","tests.api","Wed Jul 08 01:33:37 UTC 2026","passed","Wed Jul 08 01:33:38 UTC 2026","TestGetProduct","test_product_api","",""
"","804","test_product_id_overlong","tests.api","Wed Jul 08 01:28:39 UTC 2026","passed","Wed Jul 08 01:28:40 UTC 2026","TestAddFavorite","test_favorite_api","",""
"","716","test_year_negative","tests.api","Wed Jul 08 01:35:19 UTC 2026","passed","Wed Jul 08 01:35:20 UTC 2026","TestAverageSalesPerMonth","test_report_api","",""
"","715","test_get_invoices","tests.api","Wed Jul 08 01:29:16 UTC 2026","passed","Wed Jul 08 01:29:16 UTC 2026","TestGetInvoices","test_invoice_api","",""
"","703","test_get_brands_200","tests.api","Wed Jul 08 01:25:27 UTC 2026","passed","Wed Jul 08 01:25:28 UTC 2026","TestGetBrands","test_brand_api","",""
"实测：reply subject 121 字符返回 201（同 send，120 限制可能不强制）。","710","test_reply_subject_121_chars","tests.api","Wed Jul 08 01:28:07 UTC 2026","passed","Wed Jul 08 01:28:08 UTC 2026","TestReplyMessage","test_contact_api","",""
"","722","test_patch_nonexistent","tests.api","Wed Jul 08 01:30:53 UTC 2026","passed","Wed Jul 08 01:30:54 UTC 2026","TestPatchInvoice","test_invoice_api","",""
"","693","test_subject_121_chars_422","tests.api","Wed Jul 08 01:27:43 UTC 2026","passed","Wed Jul 08 01:27:43 UTC 2026","TestSendMessage","test_contact_api","",""
"实测：特殊字符 product_id 被当作普通字符串返回 200（空数据）。","808","test_product_id_special_chars","tests.api","Wed Jul 08 01:34:56 UTC 2026","passed","Wed Jul 08 01:34:57 UTC 2026","TestSpecBoundary","test_product_spec_api","",""
"","746","test_verify_totp_7_digits_400","tests.api","Wed Jul 08 01:36:01 UTC 2026","passed","Wed Jul 08 01:36:02 UTC 2026","TestVerifyTOTP","test_totp_api","",""
"","797","test_spec_name_null_422","tests.api","Wed Jul 08 01:34:43 UTC 2026","passed","Wed Jul 08 01:34:44 UTC 2026","TestAddSpec","test_product_spec_api","",""
"","719","test_patch_nonexistent_user","tests.api","Wed Jul 08 01:37:21 UTC 2026","passed","Wed Jul 08 01:37:22 UTC 2026","TestPatchUser","test_user_api","",""
"","773","test_get_message_200","tests.api","Wed Jul 08 01:28:00 UTC 2026","passed","Wed Jul 08 01:28:01 UTC 2026","TestGetMessage","test_contact_api","",""
"","2273","test_upload_large_file","tests.api","Wed Jul 08 01:28:22 UTC 2026","passed","Wed Jul 08 01:28:24 UTC 2026","TestContactDefense","test_contact_api","",""
"","727","test_create_200","tests.api","Wed Jul 08 01:33:40 UTC 2026","passed","Wed Jul 08 01:33:41 UTC 2026","TestCreateProduct","test_product_api","",""
"","716","test_future_year_200","tests.api","Wed Jul 08 01:35:18 UTC 2026","passed","Wed Jul 08 01:35:18 UTC 2026","TestAverageSalesPerMonth","test_report_api","",""
"","715","test_postcode_overlong_422","tests.api","Wed Jul 08 01:33:19 UTC 2026","passed","Wed Jul 08 01:33:19 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","723","test_price_huge","tests.api","Wed Jul 08 01:33:51 UTC 2026","passed","Wed Jul 08 01:33:52 UTC 2026","TestCreateProduct","test_product_api","",""
"","730","test_spec_name_whitespace_422","tests.api","Wed Jul 08 01:34:40 UTC 2026","passed","Wed Jul 08 01:34:41 UTC 2026","TestAddSpec","test_product_spec_api","",""
"","709","test_name_exact_120_chars_200","tests.api","Wed Jul 08 01:27:38 UTC 2026","passed","Wed Jul 08 01:27:38 UTC 2026","TestSendMessage","test_contact_api","",""
"","788","test_unauthorized_401","tests.api","Wed Jul 08 01:35:06 UTC 2026","passed","Wed Jul 08 01:35:07 UTC 2026","TestTotalSalesPerCountry","test_report_api","",""
"","737","test_xss_description","tests.api","Wed Jul 08 01:34:23 UTC 2026","passed","Wed Jul 08 01:34:24 UTC 2026","TestProductDefense","test_product_api","",""
"","1449","test_get_by_id_200","tests.api","Wed Jul 08 01:25:33 UTC 2026","passed","Wed Jul 08 01:25:34 UTC 2026","TestGetBrand","test_brand_api","",""
"API 不校验 monthly_installments 的值范围。","3022","test_installments_zero_200","tests.api","Wed Jul 08 01:32:38 UTC 2026","passed","Wed Jul 08 01:32:41 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","728","test_sql_injection_card_number","tests.api","Wed Jul 08 01:33:05 UTC 2026","passed","Wed Jul 08 01:33:05 UTC 2026","TestPaymentCheck","test_payment_api","",""
"","817","test_list_page_0","tests.api","Wed Jul 08 01:37:32 UTC 2026","passed","Wed Jul 08 01:37:33 UTC 2026","TestUserList","test_user_api","",""
"","711","test_get_message_unauthorized_401","tests.api","Wed Jul 08 01:28:01 UTC 2026","passed","Wed Jul 08 01:28:01 UTC 2026","TestGetMessage","test_contact_api","",""
"英国邮编为字母数字混合格式。","694","test_postcode_alphanumeric","tests.api","Wed Jul 08 01:33:20 UTC 2026","passed","Wed Jul 08 01:33:21 UTC 2026","TestPostcodeLookup","test_postcode_api","",""
"","717","test_update_nonexistent_product","tests.api","Wed Jul 08 01:34:52 UTC 2026","passed","Wed Jul 08 01:34:53 UTC 2026","TestUpdateSpec","test_product_spec_api","",""
"","735","test_get_nonexistent_spec_404","tests.api","Wed Jul 08 01:34:46 UTC 2026","passed","Wed Jul 08 01:34:47 UTC 2026","TestGetSpec","test_product_spec_api","",""
"","698","test_get_favorites_unauthorized_401","tests.api","Wed Jul 08 01:28:45 UTC 2026","passed","Wed Jul 08 01:28:46 UTC 2026","TestGetFavorites","test_favorite_api","",""
"","714","test_missing_slug_422","tests.api","Wed Jul 08 01:27:05 UTC 2026","passed","Wed Jul 08 01:27:06 UTC 2026","TestCreateCategory","test_category_api","",""
"","727","test_password_no_uppercase_422","tests.api","Wed Jul 08 01:36:19 UTC 2026","passed","Wed Jul 08 01:36:19 UTC 2026","TestRegister","test_user_api","",""
"","816","test_unauthenticated_401","tests.api","Wed Jul 08 01:37:53 UTC 2026","passed","Wed Jul 08 01:37:54 UTC 2026","TestChangePassword","test_user_api","",""
"","710","test_unauthenticated_401","tests.api","Wed Jul 08 01:29:48 UTC 2026","passed","Wed Jul 08 01:29:48 UTC 2026","TestCreateInvoice","test_invoice_api","",""
"","714","test_name_xss","tests.api","Wed Jul 08 01:27:46 UTC 2026","passed","Wed Jul 08 01:27:47 UTC 2026","TestSendMessage","test_contact_api","",""
"","1435","test_delete_spec_204","tests.api","Wed Jul 08 01:34:53 UTC 2026","passed","Wed Jul 08 01:34:54 UTC 2026","TestDeleteSpec","test_product_spec_api","",""
"","722","test_filter_between","tests.api","Wed Jul 08 01:33:30 UTC 2026","passed","Wed Jul 08 01:33:31 UTC 2026","TestGetProducts","test_product_api","",""
"","2880","test_remove_nonexistent_product","tests.api","Wed Jul 08 01:26:40 UTC 2026","passed","Wed Jul 08 01:26:43 UTC 2026","TestRemoveItem","test_cart_api","",""
"用户 A 删除用户 B → 403。","733","test_user_a_delete_user_b_returns_403","tests.api","Wed Jul 08 01:38:13 UTC 2026","passed","Wed Jul 08 01:38:14 UTC 2026","TestPrivilegeEscalation","test_user_api","",""
"实测：ON_HOLD 在特定状态流转下可能被拒。","692","test_status_on_hold","tests.api","Wed Jul 08 01:28:14 UTC 2026","passed","Wed Jul 08 01:28:15 UTC 2026","TestUpdateStatus","test_contact_api","",""
"","728","test_is_location_offer_true","tests.api","Wed Jul 08 01:34:03 UTC 2026","passed","Wed Jul 08 01:34:04 UTC 2026","TestCreateProduct","test_product_api","",""
"","732","test_all_years_200","tests.api","Wed Jul 08 01:35:10 UTC 2026","passed","Wed Jul 08 01:35:11 UTC 2026","TestTotalSalesOfYears","test_report_api","",""
"","747","test_specific_year_200","tests.api","Wed Jul 08 01:35:21 UTC 2026","passed","Wed Jul 08 01:35:22 UTC 2026","TestAverageSalesPerWeek","test_report_api","",""
"","722","test_sort","tests.api","Wed Jul 08 01:33:31 UTC 2026","passed","Wed Jul 08 01:33:32 UTC 2026","TestGetProducts","test_product_api","",""
"","718","test_missing_email_401","tests.api","Wed Jul 08 01:36:41 UTC 2026","passed","Wed Jul 08 01:36:42 UTC 2026","TestLogin","test_user_api","",""
"","737","test_status_resolved_200","tests.api","Wed Jul 08 01:28:09 UTC 2026","passed","Wed Jul 08 01:28:09 UTC 2026","TestUpdateStatus","test_contact_api","",""
"","703","test_nonexistent_404","tests.api","Wed Jul 08 01:27:09 UTC 2026","passed","Wed Jul 08 01:27:09 UTC 2026","TestGetCategoryTreeById","test_category_api","",""
